coo: 43.00417_-81.275146,E 00:00:00,E 01:00:00,E 02:00:00,E 03:00:00,E 04:00:00,E 05:00:00,E 06:00:00,E 07:00:00,E 08:00:00,E 09:00:00,E 10:00:00,E 11:00:00,E 12:00:00,E 13:00:00,E 14:00:00,E 15:00:00,E 16:00:00,E 17:00:00,E 18:00:00,E 19:00:00,E 20:00:00,E 21:00:00,E 22:00:00,E 23:00:00
6/21/2020,0,0,0,0,0,88.71,78.91,68.44,57.59,46.64,36.02,26.57,20.35,20.72,27.39,37.02,47.7,58.65,69.48,79.9,89.61,0,0,0
6/22/2020,0,0,0,0,0,88.74,78.95,68.49,57.63,46.69,36.07,26.61,20.38,20.71,27.37,36.99,47.67,58.62,69.45,79.87,89.59,0,0,0
6/23/2020,0,0,0,0,0,88.79,79,68.53,57.68,46.74,36.11,26.65,20.4,20.71,27.35,36.97,47.64,58.59,69.42,79.85,89.57,0,0,0
6/24/2020,0,0,0,0,0,88.84,79.05,68.58,57.73,46.79,36.16,26.7,20.44,20.72,27.34,36.95,47.62,58.57,69.4,79.83,89.55,0,0,0
6/25/2020,0,0,0,0,0,88.89,79.1,68.64,57.79,46.84,36.22,26.75,20.48,20.74,27.33,36.93,47.6,58.55,69.38,79.81,89.54,0,0,0
6/26/2020,0,0,0,0,0,88.95,79.16,68.7,57.85,46.9,36.28,26.81,20.53,20.76,27.33,36.92,47.58,58.53,69.37,79.8,89.54,0,0,0
6/27/2020,0,0,0,0,0,89.01,79.23,68.76,57.91,46.97,36.34,26.87,20.58,20.79,27.34,36.91,47.57,58.52,69.36,79.8,89.54,0,0,0
6/28/2020,0,0,0,0,0,89.08,79.29,68.83,57.98,47.04,36.41,26.94,20.64,20.82,27.35,36.91,47.57,58.52,69.36,79.8,89.55,0,0,0
6/29/2020,0,0,0,0,0,89.15,79.37,68.9,58.05,47.11,36.48,27.01,20.71,20.86,27.37,36.92,47.57,58.51,69.36,79.81,89.56,0,0,0
6/30/2020,0,0,0,0,0,89.23,79.44,68.98,58.12,47.18,36.56,27.09,20.78,20.91,27.39,36.93,47.57,58.52,69.37,79.82,89.58,0,0,0
7/1/2020,0,0,0,0,0,89.31,79.52,69.05,58.2,47.26,36.64,27.17,20.86,20.97,27.42,36.94,47.58,58.53,69.38,79.84,89.61,0,0,0
7/2/2020,0,0,0,0,0,89.39,79.6,69.13,58.28,47.34,36.72,27.26,20.95,21.03,27.45,36.96,47.59,58.54,69.39,79.86,89.63,0,0,0
7/3/2020,0,0,0,0,0,89.48,79.69,69.22,58.36,47.42,36.81,27.35,21.04,21.1,27.49,36.99,47.61,58.56,69.42,79.88,89.67,0,0,0
7/4/2020,0,0,0,0,0,89.57,79.78,69.31,58.45,47.51,36.9,27.45,21.14,21.18,27.54,37.02,47.64,58.58,69.44,79.92,89.71,0,0,0
7/5/2020,0,0,0,0,0,89.67,79.87,69.4,58.54,47.6,36.99,27.55,21.24,21.26,27.6,37.05,47.67,58.61,69.48,79.96,89.76,0,0,0
7/6/2020,0,0,0,0,0,89.77,79.97,69.49,58.63,47.69,37.09,27.65,21.35,21.35,27.66,37.1,47.7,58.65,69.51,80,89.81,0,0,0
7/7/2020,0,0,0,0,0,89.88,80.07,69.59,58.73,47.79,37.19,27.76,21.47,21.45,27.72,37.14,47.74,58.69,69.56,80.05,89.87,0,0,0
7/8/2020,0,0,0,0,0,89.98,80.18,69.69,58.83,47.89,37.3,27.88,21.59,21.55,27.8,37.2,47.79,58.73,69.6,80.1,89.93,0,0,0
7/9/2020,0,0,0,0,0,90.1,80.28,69.79,58.93,47.99,37.41,28,21.71,21.66,27.87,37.26,47.84,58.78,69.66,80.16,90,0,0,0
7/10/2020,0,0,0,0,0,90.21,80.39,69.9,59.03,48.1,37.52,28.12,21.85,21.78,27.96,37.32,47.9,58.84,69.72,80.23,90.08,0,0,0
7/11/2020,0,0,0,0,0,90.33,80.51,70.01,59.14,48.21,37.63,28.25,21.99,21.9,28.05,37.39,47.96,58.9,69.78,80.3,90.16,0,0,0
7/12/2020,0,0,0,0,0,90.46,80.62,70.12,59.25,48.32,37.75,28.38,22.13,22.03,28.15,37.47,48.03,58.96,69.85,80.38,90.25,0,0,0
7/13/2020,0,0,0,0,0,90.58,80.74,70.24,59.36,48.43,37.87,28.51,22.28,22.17,28.26,37.56,48.1,59.04,69.92,80.46,90.34,0,0,0
7/14/2020,0,0,0,0,0,90.71,80.86,70.35,59.48,48.55,37.99,28.65,22.44,22.32,28.37,37.64,48.18,59.11,70.01,80.55,90.44,0,0,0
7/15/2020,0,0,0,0,0,0,80.99,70.47,59.59,48.67,38.12,28.79,22.6,22.47,28.48,37.74,48.26,59.2,70.09,80.64,90.54,0,0,0
7/16/2020,0,0,0,0,0,0,81.12,70.59,59.71,48.79,38.25,28.94,22.76,22.62,28.61,37.84,48.36,59.28,70.18,80.74,90.65,0,0,0
7/17/2020,0,0,0,0,0,0,81.25,70.72,59.84,48.91,38.38,29.09,22.94,22.79,28.74,37.95,48.45,59.38,70.28,80.85,90.77,0,0,0
7/18/2020,0,0,0,0,0,0,81.38,70.85,59.96,49.04,38.52,29.25,23.11,22.96,28.88,38.06,48.55,59.48,70.38,80.96,0,0,0,0
7/19/2020,0,0,0,0,0,0,81.52,70.97,60.09,49.17,38.65,29.4,23.29,23.13,29.02,38.18,48.66,59.58,70.49,81.07,0,0,0,0
7/20/2020,0,0,0,0,0,0,81.66,71.11,60.21,49.3,38.8,29.57,23.48,23.31,29.17,38.3,48.77,59.69,70.6,81.19,0,0,0,0
7/21/2020,0,0,0,0,0,0,81.8,71.24,60.34,49.43,38.94,29.73,23.67,23.5,29.33,38.44,48.89,59.81,70.72,81.32,0,0,0,0
7/22/2020,0,0,0,0,0,0,81.94,71.37,60.48,49.56,39.09,29.9,23.87,23.7,29.49,38.57,49.02,59.93,70.85,81.45,0,0,0,0
7/23/2020,0,0,0,0,0,0,82.08,71.51,60.61,49.7,39.24,30.08,24.07,23.9,29.66,38.72,49.15,60.05,70.98,81.59,0,0,0,0
7/24/2020,0,0,0,0,0,0,82.23,71.65,60.75,49.84,39.39,30.25,24.28,24.11,29.83,38.86,49.28,60.19,71.11,81.73,0,0,0,0
7/25/2020,0,0,0,0,0,0,82.38,71.79,60.88,49.98,39.54,30.43,24.49,24.32,30.02,39.02,49.42,60.32,71.25,81.88,0,0,0,0
7/26/2020,0,0,0,0,0,0,82.53,71.93,61.02,50.13,39.7,30.62,24.71,24.54,30.2,39.18,49.57,60.47,71.4,82.04,0,0,0,0
7/27/2020,0,0,0,0,0,0,82.68,72.08,61.17,50.27,39.86,30.8,24.93,24.76,30.4,39.35,49.72,60.62,71.55,82.2,0,0,0,0
7/28/2020,0,0,0,0,0,0,82.84,72.23,61.31,50.42,40.02,31,25.16,24.99,30.6,39.52,49.88,60.77,71.71,82.36,0,0,0,0
7/29/2020,0,0,0,0,0,0,83,72.37,61.46,50.57,40.19,31.19,25.39,25.23,30.81,39.7,50.05,60.93,71.87,82.53,0,0,0,0
7/30/2020,0,0,0,0,0,0,83.15,72.52,61.6,50.72,40.36,31.39,25.62,25.47,31.02,39.89,50.22,61.09,72.04,82.71,0,0,0,0
7/31/2020,0,0,0,0,0,0,83.31,72.68,61.75,50.88,40.53,31.59,25.86,25.71,31.24,40.08,50.39,61.27,72.21,82.89,0,0,0,0
8/1/2020,0,0,0,0,0,0,83.48,72.83,61.9,51.03,40.7,31.8,26.1,25.97,31.46,40.27,50.57,61.44,72.39,83.07,0,0,0,0
8/2/2020,0,0,0,0,0,0,83.64,72.98,62.05,51.19,40.88,32,26.35,26.22,31.69,40.47,50.76,61.62,72.57,83.27,0,0,0,0
8/3/2020,0,0,0,0,0,0,83.81,73.14,62.21,51.35,41.05,32.22,26.6,26.48,31.93,40.68,50.95,61.81,72.76,83.46,0,0,0,0
8/4/2020,0,0,0,0,0,0,83.97,73.3,62.36,51.51,41.23,32.43,26.86,26.75,32.17,40.9,51.15,62,72.95,83.66,0,0,0,0
8/5/2020,0,0,0,0,0,0,84.14,73.45,62.52,51.67,41.42,32.65,27.12,27.02,32.41,41.11,51.35,62.2,73.15,83.87,0,0,0,0
8/6/2020,0,0,0,0,0,0,84.31,73.61,62.68,51.84,41.6,32.87,27.39,27.3,32.67,41.34,51.56,62.4,73.35,84.08,0,0,0,0
8/7/2020,0,0,0,0,0,0,84.48,73.78,62.84,52.01,41.79,33.1,27.65,27.58,32.92,41.57,51.77,62.6,73.56,84.3,0,0,0,0
8/8/2020,0,0,0,0,0,0,84.65,73.94,63,52.18,41.98,33.32,27.93,27.87,33.19,41.8,51.99,62.82,73.78,84.52,0,0,0,0
8/9/2020,0,0,0,0,0,0,84.83,74.1,63.16,52.35,42.17,33.56,28.2,28.16,33.45,42.05,52.21,63.03,73.99,84.74,0,0,0,0
8/10/2020,0,0,0,0,0,0,85,74.27,63.32,52.52,42.37,33.79,28.48,28.46,33.73,42.29,52.44,63.25,74.22,84.97,0,0,0,0
8/11/2020,0,0,0,0,0,0,85.18,74.43,63.49,52.69,42.57,34.03,28.77,28.76,34.01,42.54,52.68,63.48,74.44,85.21,0,0,0,0
8/12/2020,0,0,0,0,0,0,85.35,74.6,63.65,52.87,42.77,34.27,29.06,29.06,34.29,42.8,52.91,63.71,74.68,85.45,0,0,0,0
8/13/2020,0,0,0,0,0,0,85.53,74.77,63.82,53.05,42.97,34.51,29.35,29.37,34.58,43.06,53.16,63.95,74.91,85.69,0,0,0,0
8/14/2020,0,0,0,0,0,0,85.71,74.94,63.99,53.23,43.17,34.76,29.64,29.69,34.87,43.33,53.41,64.19,75.15,85.94,0,0,0,0
8/15/2020,0,0,0,0,0,0,85.89,75.11,64.16,53.41,43.38,35.01,29.94,30,35.17,43.6,53.66,64.43,75.4,86.19,0,0,0,0
8/16/2020,0,0,0,0,0,0,86.07,75.28,64.33,53.59,43.59,35.26,30.24,30.33,35.47,43.87,53.92,64.68,75.65,86.45,0,0,0,0
8/17/2020,0,0,0,0,0,0,86.25,75.46,64.51,53.78,43.8,35.52,30.55,30.65,35.78,44.15,54.18,64.93,75.9,86.71,0,0,0,0
8/18/2020,0,0,0,0,0,0,86.43,75.63,64.68,53.97,44.02,35.78,30.86,30.98,36.09,44.44,54.44,65.19,76.16,86.97,0,0,0,0
8/19/2020,0,0,0,0,0,0,86.62,75.8,64.86,54.16,44.24,36.04,31.17,31.31,36.4,44.73,54.71,65.45,76.42,87.24,0,0,0,0
8/20/2020,0,0,0,0,0,0,86.8,75.98,65.04,54.35,44.45,36.31,31.49,31.65,36.72,45.02,54.99,65.72,76.68,87.51,0,0,0,0
8/21/2020,0,0,0,0,0,0,86.99,76.16,65.21,54.54,44.68,36.57,31.81,31.99,37.05,45.32,55.27,65.99,76.95,87.79,0,0,0,0
8/22/2020,0,0,0,0,0,0,87.17,76.33,65.39,54.73,44.9,36.85,32.13,32.33,37.37,45.62,55.55,66.26,77.23,88.07,0,0,0,0
8/23/2020,0,0,0,0,0,0,87.36,76.51,65.58,54.93,45.13,37.12,32.45,32.68,37.71,45.92,55.84,66.54,77.5,88.35,0,0,0,0
8/24/2020,0,0,0,0,0,0,87.55,76.69,65.76,55.13,45.35,37.4,32.78,33.03,38.04,46.23,56.13,66.82,77.78,88.64,0,0,0,0
8/25/2020,0,0,0,0,0,0,87.73,76.87,65.94,55.32,45.59,37.68,33.11,33.38,38.38,46.55,56.42,67.11,78.07,88.92,0,0,0,0
8/26/2020,0,0,0,0,0,0,87.92,77.05,66.13,55.53,45.82,37.96,33.45,33.74,38.72,46.87,56.72,67.4,78.35,89.22,0,0,0,0
8/27/2020,0,0,0,0,0,0,88.11,77.24,66.31,55.73,46.05,38.24,33.78,34.1,39.07,47.19,57.02,67.69,78.64,89.51,0,0,0,0
8/28/2020,0,0,0,0,0,0,88.3,77.42,66.5,55.93,46.29,38.53,34.12,34.46,39.41,47.51,57.33,67.98,78.94,89.81,0,0,0,0
8/29/2020,0,0,0,0,0,0,88.49,77.6,66.69,56.14,46.53,38.82,34.46,34.82,39.77,47.84,57.64,68.28,79.23,90.11,0,0,0,0
8/30/2020,0,0,0,0,0,0,88.68,77.79,66.88,56.35,46.77,39.11,34.81,35.19,40.12,48.17,57.95,68.58,79.53,90.42,0,0,0,0
8/31/2020,0,0,0,0,0,0,88.87,77.97,67.07,56.56,47.02,39.41,35.15,35.56,40.48,48.5,58.26,68.88,79.83,90.72,0,0,0,0
9/1/2020,0,0,0,0,0,0,89.07,78.16,67.26,56.77,47.27,39.7,35.5,35.93,40.84,48.84,58.58,69.19,80.14,0,0,0,0,0
9/2/2020,0,0,0,0,0,0,89.26,78.35,67.45,56.98,47.52,40,35.85,36.31,41.2,49.18,58.9,69.5,80.44,0,0,0,0,0
9/3/2020,0,0,0,0,0,0,89.45,78.54,67.65,57.2,47.77,40.31,36.21,36.68,41.57,49.52,59.22,69.81,80.75,0,0,0,0,0
9/4/2020,0,0,0,0,0,0,89.65,78.73,67.85,57.41,48.02,40.61,36.56,37.06,41.93,49.86,59.55,70.13,81.06,0,0,0,0,0
9/5/2020,0,0,0,0,0,0,89.84,78.92,68.04,57.63,48.27,40.92,36.92,37.44,42.3,50.21,59.88,70.44,81.38,0,0,0,0,0
9/6/2020,0,0,0,0,0,0,90.03,79.11,68.24,57.85,48.53,41.23,37.28,37.82,42.68,50.56,60.21,70.76,81.69,0,0,0,0,0
9/7/2020,0,0,0,0,0,0,90.23,79.3,68.44,58.07,48.79,41.54,37.64,38.21,43.05,50.91,60.54,71.08,82.01,0,0,0,0,0
9/8/2020,0,0,0,0,0,0,90.42,79.49,68.64,58.3,49.05,41.85,38.01,38.59,43.43,51.27,60.87,71.41,82.33,0,0,0,0,0
9/9/2020,0,0,0,0,0,0,90.62,79.68,68.84,58.52,49.32,42.17,38.37,38.98,43.8,51.62,61.21,71.73,82.65,0,0,0,0,0
9/10/2020,0,0,0,0,0,0,90.82,79.88,69.05,58.75,49.58,42.49,38.74,39.37,44.18,51.98,61.55,72.06,82.97,0,0,0,0,0
9/11/2020,0,0,0,0,0,0,0,80.07,69.25,58.98,49.85,42.81,39.11,39.76,44.57,52.34,61.89,72.38,83.3,0,0,0,0,0
9/12/2020,0,0,0,0,0,0,0,80.27,69.46,59.21,50.12,43.13,39.48,40.15,44.95,52.7,62.23,72.71,83.62,0,0,0,0,0
9/13/2020,0,0,0,0,0,0,0,80.46,69.67,59.44,50.39,43.45,39.85,40.55,45.33,53.06,62.57,73.04,83.95,0,0,0,0,0
9/14/2020,0,0,0,0,0,0,0,80.66,69.88,59.67,50.66,43.77,40.22,40.94,45.72,53.43,62.92,73.38,84.27,0,0,0,0,0
9/15/2020,0,0,0,0,0,0,0,80.86,70.08,59.91,50.94,44.1,40.6,41.34,46.1,53.79,63.26,73.71,84.6,0,0,0,0,0
9/16/2020,0,0,0,0,0,0,0,81.06,70.3,60.15,51.22,44.43,40.97,41.73,46.49,54.16,63.61,74.04,84.93,0,0,0,0,0
9/17/2020,0,0,0,0,0,0,0,81.26,70.51,60.38,51.5,44.76,41.35,42.13,46.88,54.52,63.96,74.38,85.26,0,0,0,0,0
9/18/2020,0,0,0,0,0,0,0,81.46,70.72,60.62,51.78,45.09,41.73,42.53,47.27,54.89,64.3,74.71,85.59,0,0,0,0,0
9/19/2020,0,0,0,0,0,0,0,81.66,70.94,60.86,52.06,45.42,42.11,42.92,47.66,55.26,64.65,75.05,85.92,0,0,0,0,0
9/20/2020,0,0,0,0,0,0,0,81.86,71.15,61.11,52.34,45.76,42.49,43.32,48.05,55.63,65,75.38,86.25,0,0,0,0,0
9/21/2020,0,0,0,0,0,0,0,82.06,71.37,61.35,52.63,46.09,42.87,43.72,48.44,56,65.35,75.72,86.58,0,0,0,0,0
9/22/2020,0,0,0,0,0,0,0,82.27,71.59,61.6,52.91,46.43,43.25,44.12,48.83,56.37,65.7,76.05,86.91,0,0,0,0,0
9/23/2020,0,0,0,0,0,0,0,82.47,71.81,61.84,53.2,46.77,43.63,44.52,49.22,56.74,66.05,76.39,87.24,0,0,0,0,0
9/24/2020,0,0,0,0,0,0,0,82.68,72.03,62.09,53.49,47.11,44.01,44.92,49.61,57.11,66.4,76.73,87.57,0,0,0,0,0
9/25/2020,0,0,0,0,0,0,0,82.88,72.25,62.34,53.78,47.45,44.39,45.32,50,57.48,66.75,77.06,87.9,0,0,0,0,0
9/26/2020,0,0,0,0,0,0,0,83.09,72.47,62.59,54.07,47.79,44.77,45.71,50.38,57.85,67.1,77.4,88.22,0,0,0,0,0
9/27/2020,0,0,0,0,0,0,0,83.3,72.69,62.85,54.37,48.13,45.15,46.11,50.77,58.21,67.45,77.73,88.55,0,0,0,0,0
9/28/2020,0,0,0,0,0,0,0,83.51,72.92,63.1,54.66,48.47,45.54,46.51,51.16,58.58,67.8,78.07,88.88,0,0,0,0,0
9/29/2020,0,0,0,0,0,0,0,83.72,73.14,63.35,54.96,48.81,45.92,46.91,51.55,58.95,68.14,78.4,89.2,0,0,0,0,0
9/30/2020,0,0,0,0,0,0,0,83.93,73.37,63.61,55.25,49.16,46.3,47.3,51.94,59.32,68.49,78.73,89.53,0,0,0,0,0
10/1/2020,0,0,0,0,0,0,0,84.14,73.6,63.87,55.55,49.5,46.68,47.7,52.32,59.68,68.84,79.06,89.85,0,0,0,0,0
10/2/2020,0,0,0,0,0,0,0,84.35,73.83,64.13,55.85,49.85,47.06,48.09,52.71,60.05,69.18,79.39,90.17,0,0,0,0,0
10/3/2020,0,0,0,0,0,0,0,84.56,74.06,64.39,56.15,50.19,47.44,48.49,53.09,60.41,69.52,79.72,90.49,0,0,0,0,0
10/4/2020,0,0,0,0,0,0,0,84.77,74.29,64.65,56.45,50.53,47.82,48.88,53.48,60.77,69.86,80.05,90.81,0,0,0,0,0
10/5/2020,0,0,0,0,0,0,0,84.99,74.52,64.91,56.75,50.88,48.2,49.27,53.86,61.13,70.2,80.37,0,0,0,0,0,0
10/6/2020,0,0,0,0,0,0,0,85.2,74.75,65.17,57.05,51.22,48.58,49.66,54.24,61.49,70.54,80.69,0,0,0,0,0,0
10/7/2020,0,0,0,0,0,0,0,85.41,74.99,65.43,57.35,51.57,48.96,50.05,54.61,61.85,70.88,81.01,0,0,0,0,0,0
10/8/2020,0,0,0,0,0,0,0,85.63,75.22,65.69,57.66,51.91,49.33,50.44,54.99,62.2,71.21,81.33,0,0,0,0,0,0
10/9/2020,0,0,0,0,0,0,0,85.84,75.45,65.96,57.96,52.26,49.71,50.82,55.36,62.56,71.55,81.65,0,0,0,0,0,0
10/10/2020,0,0,0,0,0,0,0,86.06,75.69,66.22,58.26,52.6,50.08,51.21,55.74,62.91,71.88,81.96,0,0,0,0,0,0
10/11/2020,0,0,0,0,0,0,0,86.28,75.93,66.49,58.57,52.94,50.46,51.59,56.11,63.26,72.2,82.28,0,0,0,0,0,0
10/12/2020,0,0,0,0,0,0,0,86.5,76.16,66.76,58.87,53.28,50.83,51.97,56.47,63.6,72.53,82.58,0,0,0,0,0,0
10/13/2020,0,0,0,0,0,0,0,86.71,76.4,67.02,59.17,53.63,51.2,52.34,56.84,63.95,72.85,82.89,0,0,0,0,0,0
10/14/2020,0,0,0,0,0,0,0,86.93,76.64,67.29,59.48,53.97,51.57,52.72,57.2,64.29,73.17,83.19,0,0,0,0,0,0
10/15/2020,0,0,0,0,0,0,0,87.15,76.88,67.56,59.78,54.31,51.93,53.09,57.56,64.63,73.49,83.5,0,0,0,0,0,0
10/16/2020,0,0,0,0,0,0,0,87.37,77.12,67.82,60.08,54.65,52.3,53.46,57.92,64.96,73.8,83.79,0,0,0,0,0,0
10/17/2020,0,0,0,0,0,0,0,87.59,77.35,68.09,60.38,54.98,52.66,53.83,58.27,65.3,74.12,84.09,0,0,0,0,0,0
10/18/2020,0,0,0,0,0,0,0,87.81,77.59,68.36,60.69,55.32,53.02,54.19,58.62,65.63,74.42,84.38,0,0,0,0,0,0
10/19/2020,0,0,0,0,0,0,0,88.03,77.83,68.63,60.99,55.66,53.38,54.55,58.97,65.95,74.73,84.66,0,0,0,0,0,0
10/20/2020,0,0,0,0,0,0,0,88.25,78.07,68.89,61.29,55.99,53.73,54.91,59.32,66.27,75.03,84.95,0,0,0,0,0,0
10/21/2020,0,0,0,0,0,0,0,88.47,78.31,69.16,61.59,56.32,54.08,55.27,59.66,66.59,75.33,85.23,0,0,0,0,0,0
10/22/2020,0,0,0,0,0,0,0,88.69,78.55,69.43,61.89,56.65,54.44,55.62,59.99,66.91,75.62,85.5,0,0,0,0,0,0
10/23/2020,0,0,0,0,0,0,0,88.91,78.79,69.7,62.19,56.98,54.78,55.97,60.33,67.22,75.91,85.77,0,0,0,0,0,0
10/24/2020,0,0,0,0,0,0,0,89.13,79.03,69.96,62.48,57.31,55.13,56.31,60.66,67.53,76.19,86.04,0,0,0,0,0,0
10/25/2020,0,0,0,0,0,0,0,89.35,79.27,70.23,62.78,57.63,55.47,56.66,60.99,67.83,76.48,86.31,0,0,0,0,0,0
10/26/2020,0,0,0,0,0,0,0,89.57,79.51,70.49,63.08,57.95,55.81,56.99,61.31,68.13,76.75,86.56,0,0,0,0,0,0
10/27/2020,0,0,0,0,0,0,0,89.8,79.75,70.76,63.37,58.27,56.14,57.33,61.63,68.43,77.03,86.82,0,0,0,0,0,0
10/28/2020,0,0,0,0,0,0,0,90.02,79.99,71.02,63.66,58.59,56.48,57.66,61.94,68.72,77.29,87.07,0,0,0,0,0,0
10/29/2020,0,0,0,0,0,0,0,90.24,80.23,71.29,63.95,58.91,56.81,57.98,62.25,69,77.56,87.31,0,0,0,0,0,0
10/30/2020,0,0,0,0,0,0,0,90.46,80.47,71.55,64.24,59.22,57.13,58.31,62.55,69.29,77.82,87.55,0,0,0,0,0,0
10/31/2020,0,0,0,0,0,0,0,90.68,80.71,71.81,64.53,59.53,57.45,58.62,62.85,69.56,78.07,87.79,0,0,0,0,0,0
11/1/2020,0,0,0,0,0,0,0,0,80.95,72.07,64.81,59.84,57.77,58.94,63.15,69.84,78.32,88.02,0,0,0,0,0,0
11/2/2020,0,0,0,0,0,0,0,0,81.18,72.33,65.1,60.14,58.09,59.25,63.44,70.1,78.56,88.25,0,0,0,0,0,0
11/3/2020,0,0,0,0,0,0,0,0,81.42,72.59,65.38,60.44,58.4,59.55,63.73,70.37,78.8,88.47,0,0,0,0,0,0
11/4/2020,0,0,0,0,0,0,0,0,81.65,72.84,65.66,60.74,58.7,59.85,64.01,70.62,79.04,88.68,0,0,0,0,0,0
11/5/2020,0,0,0,0,0,0,0,0,81.89,73.1,65.93,61.03,59,60.15,64.28,70.87,79.27,88.89,0,0,0,0,0,0
11/6/2020,0,0,0,0,0,0,0,0,82.12,73.35,66.21,61.32,59.3,60.44,64.56,71.12,79.49,89.09,0,0,0,0,0,0
11/7/2020,0,0,0,0,0,0,0,0,82.35,73.6,66.48,61.61,59.59,60.72,64.82,71.36,79.71,89.29,0,0,0,0,0,0
11/8/2020,0,0,0,0,0,0,0,0,82.58,73.85,66.75,61.9,59.88,61,65.08,71.6,79.92,89.48,0,0,0,0,0,0
11/9/2020,0,0,0,0,0,0,0,0,82.81,74.1,67.01,62.18,60.17,61.27,65.34,71.83,80.12,89.67,0,0,0,0,0,0
11/10/2020,0,0,0,0,0,0,0,0,83.04,74.34,67.28,62.45,60.45,61.54,65.58,72.05,80.33,89.85,0,0,0,0,0,0
11/11/2020,0,0,0,0,0,0,0,0,83.26,74.58,67.54,62.73,60.72,61.81,65.83,72.27,80.52,90.03,0,0,0,0,0,0
11/12/2020,0,0,0,0,0,0,0,0,83.49,74.82,67.79,62.99,60.99,62.07,66.06,72.48,80.71,90.2,0,0,0,0,0,0
11/13/2020,0,0,0,0,0,0,0,0,83.71,75.06,68.05,63.26,61.25,62.32,66.3,72.69,80.89,90.36,0,0,0,0,0,0
11/14/2020,0,0,0,0,0,0,0,0,83.93,75.3,68.3,63.52,61.51,62.57,66.52,72.89,81.07,90.52,0,0,0,0,0,0
11/15/2020,0,0,0,0,0,0,0,0,84.15,75.53,68.54,63.77,61.77,62.81,66.74,73.08,81.24,90.67,0,0,0,0,0,0
11/16/2020,0,0,0,0,0,0,0,0,84.36,75.76,68.79,64.02,62.02,63.04,66.95,73.27,81.4,90.81,0,0,0,0,0,0
11/17/2020,0,0,0,0,0,0,0,0,84.58,75.99,69.02,64.27,62.26,63.27,67.16,73.45,81.56,0,0,0,0,0,0,0
11/18/2020,0,0,0,0,0,0,0,0,84.79,76.21,69.26,64.51,62.5,63.49,67.36,73.63,81.71,0,0,0,0,0,0,0
11/19/2020,0,0,0,0,0,0,0,0,85,76.43,69.49,64.75,62.73,63.71,67.55,73.8,81.86,0,0,0,0,0,0,0
11/20/2020,0,0,0,0,0,0,0,0,85.21,76.65,69.72,64.98,62.95,63.92,67.74,73.96,82,0,0,0,0,0,0,0
11/21/2020,0,0,0,0,0,0,0,0,85.41,76.87,69.94,65.2,63.17,64.12,67.92,74.12,82.13,0,0,0,0,0,0,0
11/22/2020,0,0,0,0,0,0,0,0,85.61,77.08,70.16,65.42,63.39,64.32,68.1,74.26,82.26,0,0,0,0,0,0,0
11/23/2020,0,0,0,0,0,0,0,0,85.81,77.29,70.38,65.64,63.6,64.51,68.26,74.41,82.38,0,0,0,0,0,0,0
11/24/2020,0,0,0,0,0,0,0,0,86.01,77.49,70.59,65.85,63.8,64.7,68.43,74.54,82.49,0,0,0,0,0,0,0
11/25/2020,0,0,0,0,0,0,0,0,86.2,77.69,70.79,66.06,63.99,64.88,68.58,74.67,82.59,0,0,0,0,0,0,0
11/26/2020,0,0,0,0,0,0,0,0,86.39,77.89,70.99,66.25,64.18,65.05,68.73,74.79,82.69,0,0,0,0,0,0,0
11/27/2020,0,0,0,0,0,0,0,0,86.58,78.08,71.19,66.45,64.37,65.21,68.87,74.91,82.79,0,0,0,0,0,0,0
11/28/2020,0,0,0,0,0,0,0,0,86.76,78.27,71.38,66.64,64.54,65.37,69,75.02,82.87,0,0,0,0,0,0,0
11/29/2020,0,0,0,0,0,0,0,0,86.94,78.45,71.56,66.82,64.71,65.52,69.13,75.12,82.95,0,0,0,0,0,0,0
11/30/2020,0,0,0,0,0,0,0,0,87.12,78.63,71.75,66.99,64.88,65.66,69.24,75.21,83.02,0,0,0,0,0,0,0
12/1/2020,0,0,0,0,0,0,0,0,87.29,78.81,71.92,67.16,65.03,65.8,69.36,75.3,83.09,0,0,0,0,0,0,0
12/2/2020,0,0,0,0,0,0,0,0,87.46,78.98,72.09,67.33,65.18,65.93,69.46,75.38,83.15,0,0,0,0,0,0,0
12/3/2020,0,0,0,0,0,0,0,0,87.63,79.15,72.26,67.48,65.33,66.05,69.56,75.45,83.2,0,0,0,0,0,0,0
12/4/2020,0,0,0,0,0,0,0,0,87.79,79.31,72.41,67.63,65.46,66.16,69.65,75.52,83.24,0,0,0,0,0,0,0
12/5/2020,0,0,0,0,0,0,0,0,87.95,79.47,72.57,67.78,65.59,66.27,69.73,75.58,83.28,0,0,0,0,0,0,0
12/6/2020,0,0,0,0,0,0,0,0,88.1,79.62,72.72,67.92,65.71,66.37,69.81,75.63,83.31,0,0,0,0,0,0,0
12/7/2020,0,0,0,0,0,0,0,0,88.25,79.77,72.86,68.05,65.83,66.46,69.88,75.67,83.34,0,0,0,0,0,0,0
12/8/2020,0,0,0,0,0,0,0,0,88.39,79.91,72.99,68.17,65.93,66.55,69.94,75.71,83.36,0,0,0,0,0,0,0
12/9/2020,0,0,0,0,0,0,0,0,88.53,80.04,73.12,68.29,66.04,66.63,69.99,75.74,83.37,0,0,0,0,0,0,0
12/10/2020,0,0,0,0,0,0,0,0,88.67,80.18,73.25,68.4,66.13,66.7,70.04,75.77,83.37,0,0,0,0,0,0,0
